GEOID,state,county,tract,NAME,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,50_plus_units,20_to_49_units,10_to_19_units,5_to_9_units,3_or_4_units,2_units,1_unit_attached_home,1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17
37119005625,37,119,005625,"Census Tract 56.25, Mecklenburg County, North Carolina",6620,0.09909365558912386,0.9009063444108761,0.3021148036253776,0.461631419939577,0,0.08006042296072508,0.002870090634441088,0.002719033232628399,0.051510574018126885,2222,0,0,0,0,0,0,0,0,468,1754,1.1609498680738786,0.24538258575197888,0.9155672823218998,2222,1811,560,1455,1384,0.17676767676767677,0.8232323232323232,14,72,66,20,26,182,162,103,0,71,45,59,41,52,47,0,0,0,0,0,0,0,0,0,7,83,13,0,33,36,33,0,21,0,20,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005626,37,119,005626,"Census Tract 56.26, Mecklenburg County, North Carolina",3553,0.1716858992400788,0.8283141007599212,0.13537855333520968,0.6301716858992401,0,0,0,0,0.06276386152547143,1348,0,0,0,0,0,0,0,0,30,1318,1,0.291,0.709,1348,1498,345,1406,1375,0.22205663189269748,0.7779433681073026,0,231,61,0,33,65,130,25,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,51,0,41,0,53,9,0,0,0,0,0,0,0,0,72,0,9,0,41,0,32,9
37119005627,37,119,005627,"Census Tract 56.27, Mecklenburg County, North Carolina",7445,0.1430490261920752,0.8569509738079247,0.24271323035594358,0.574076561450638,0.005238415043653459,0.014372061786433849,0,0,0.020550705171255877,2439,0,342,0,0,0,0,24,0,0,2073,1.0164835164835164,0.2785291631445478,0.7379543533389687,2439,1456,412,1347,1254,0.2092214006089604,0.7907785993910396,47,389,455,91,122,274,329,227,81,49,31,2,18,0,1,16,53,0,48,0,0,27,0,0,0,0,0,0,0,0,0,0,151,15,66,0,157,58,49,15,0,0,0,0,0,0,0,0,98,15,0,0,125,0,29,15
37119005709,37,119,005709,"Census Tract 57.09, Mecklenburg County, North Carolina",4789,0.0686991021089998,0.9313008978910002,0.6498225099185634,0.19252453539361036,0.0041762372102735435,0.06473167675923992,0,0,0.02004593860931301,2076,0,9,136,476,82,18,170,22,201,962,1.1073446327683616,0.416195856873823,0.6911487758945386,2076,1458,528,1628,1347,0.4681933842239186,0.5318066157760815,6,0,29,0,0,0,0,0,48,9,95,26,35,4,59,83,0,0,0,0,0,0,0,0,0,0,10,8,0,24,11,0,75,38,19,0,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005710,37,119,005710,"Census Tract 57.10, Mecklenburg County, North Carolina",4411,0.16957605985037408,0.830423940149626,0.4275674450238041,0.3495805939696214,0,0.038540013602357745,0,0,0.014735887553842666,2053,0,213,0,360,184,106,0,0,25,1165,1,0.39742319127849357,0.6025768087215064,2053,1098,382,1232,1065,0.5162986330178759,0.48370136698212407,120,88,116,39,9,85,10,35,86,22,0,89,0,125,8,8,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,17,6,26,44,56,17,10,27,0,0,0,0,0,0,0,0,0,0,0,21,39,11,0,27
37119005712,37,119,005712,"Census Tract 57.12, Mecklenburg County, North Carolina",3616,0.05060840707964602,0.949391592920354,0.8299225663716814,0.04065265486725664,0,0.015486725663716814,0,0,0.06332964601769911,1238,0,0,0,19,0,10,0,9,0,1200,1.1164179104477612,0.42388059701492536,0.6925373134328359,1238,1453,511,1444,1272,0.09854604200323101,0.901453957996769,0,0,0,0,0,0,0,0,119,76,87,65,107,81,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,54,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
37119005713,37,119,005713,"Census Tract 57.13, Mecklenburg County, North Carolina",4368,0.08997252747252747,0.9100274725274725,0.8278388278388278,0.03273809523809524,0,0.04075091575091575,0,0,0.0086996336996337,1779,0,46,0,0,0,0,0,0,63,1670,1.0390995260663507,0.30924170616113744,0.7298578199052133,1779,1411,482,1842,1475,0.08451573103022826,0.9154842689697718,0,0,0,0,0,0,9,0,144,115,38,132,82,82,62,19,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,26,0,17,59,6,19,36,35,27,0,0,0,0,0,0,0,0,0,0,37,0,0,36,35,0
37119005714,37,119,005714,"Census Tract 57.14, Mecklenburg County, North Carolina",6141,0.024100309395863866,0.9758996906041362,0.7987298485588666,0.09998371600716496,0,0.04217554144276177,0,0.0011398794984530207,0.033870705096889754,2241,0,12,0,0,0,0,0,0,51,2178,1.0529513888888888,0.3480902777777778,0.7048611111111112,2241,1398,576,2012,1550,0.06712018140589569,0.9328798185941043,0,10,43,0,42,11,30,12,213,110,112,183,109,78,124,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0
37119005715,37,119,005715,"Census Tract 57.15, Mecklenburg County, North Carolina",2881,0.13120444290177022,0.8687955570982298,0.6615758417216244,0.20721971537660536,0,0,0,0,0,1029,0,29,0,0,0,0,0,0,0,1000,1.0275229357798166,0.28073394495412846,0.7467889908256881,1029,1155,355,1581,977,0.06560636182902585,0.9343936381709742,0,11,13,0,0,24,14,31,13,5,30,16,59,38,18,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,0,50,42,16,0,0,0,0,0,0,0,0,0,0,44,0,0,50,42,0,0
37119005716,37,119,005716,"Census Tract 57.16, Mecklenburg County, North Carolina",5631,0.2674480554075653,0.7325519445924348,0.39424613745338305,0.252353045640206,0.004617297105309891,0.05150062155922572,0,0.00941218256082401,0.02042266027348606,1929,0,18,23,40,52,0,11,0,260,1525,1,0.22214435879467415,0.7778556412053259,1929,1380,550,1343,1256,0.22401723209477653,0.7759827679052235,0,68,193,12,0,43,15,39,39,82,36,158,19,26,101,29,6,0,0,0,0,0,0,0,7,0,9,0,5,11,13,0,24,90,230,0,66,3,15,26,0,0,0,0,0,0,0,0,0,68,128,0,42,3,7,4
37119005718,37,119,005718,"Census Tract 57.18, Mecklenburg County, North Carolina",3567,0.12335295766750771,0.8766470423324922,0.552004485562097,0.2447434819175778,0,0,0,0.0271937202130642,0.052705354639753295,1381,0,11,0,0,0,0,0,0,126,1244,1.0568356374807988,0.1259600614439324,0.9308755760368663,1381,1398,499,1350,1226,0.17779444861215304,0.822205551387847,0,19,27,34,0,93,15,0,0,0,147,15,0,61,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,32,32,33,0,0,0,0
37119005719,37,119,005719,"Census Tract 57.19, Mecklenburg County, North Carolina",3342,0.05415918611609814,0.9458408138839018,0.7447636146020347,0.14392579293836028,0,0.043686415320167565,0,0,0.013464991023339317,1537,0,118,0,0,0,0,0,0,23,1396,1,0.29750479846449135,0.7024952015355086,1537,862,520,1488,1368,0.1849829351535836,0.8150170648464163,43,0,0,0,41,0,9,0,64,18,64,35,0,10,150,49,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005720,37,119,005720,"Census Tract 57.20, Mecklenburg County, North Carolina",2223,0.004048582995951417,0.9959514170040485,0.7395411605937922,0.10211426000899686,0,0.15294646873594242,0,0,0.001349527665317139,1051,0,0,98,0,0,0,0,0,0,953,1,0.3372093023255814,0.6627906976744186,1051,1131,573,1765,1504,0.16614745586708204,0.833852544132918,0,0,0,0,0,0,0,0,50,48,0,19,49,93,0,16,0,0,0,0,0,0,0,0,17,0,0,33,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005721,37,119,005721,"Census Tract 57.21, Mecklenburg County, North Carolina",3696,0.05411255411255411,0.9458874458874459,0.8376623376623377,0.08522727272727272,0.002976190476190476,0.01433982683982684,0,0,0.005681818181818182,1532,0,0,15,46,0,37,0,0,349,1085,1.0260521042084167,0.09218436873747494,0.9338677354709419,1532,2006,539,1462,1262,0.27692307692307694,0.7230769230769231,0,0,0,0,0,41,0,0,22,100,76,37,11,16,102,67,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005722,37,119,005722,"Census Tract 57.22, Mecklenburg County, North Carolina",2110,0.09146919431279621,0.9085308056872038,0.5744075829383887,0.23317535545023696,0.006635071090047393,0.06066350710900474,0,0,0.03364928909952607,905,0,0,0,0,0,0,0,0,34,871,1,0.45861297539149887,0.5413870246085011,905,1628,449,1445,1270,0.09090909090909091,0.9090909090909091,0,0,17,0,36,0,40,56,16,42,0,45,50,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
37119005723,37,119,005723,"Census Tract 57.23, Mecklenburg County, North Carolina",3353,0.18938264240978228,0.8106173575902177,0.3298538622129436,0.2869072472412765,0.009543692215926037,0.15955860423501342,0,0.0026841634357291978,0.02206978824932896,1522,0,0,57,301,213,83,17,0,410,441,1.028169014084507,0.5539906103286385,0.47417840375586856,1522,1308,NA,1161,1139,0.654421768707483,0.345578231292517,60,0,51,16,0,0,32,0,42,38,10,17,43,43,0,0,0,0,0,23,0,0,0,0,17,57,0,0,60,0,0,0,52,31,0,23,65,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,30,0,0,0
37119005811,37,119,005811,"Census Tract 58.11, Mecklenburg County, North Carolina",4286,0.1833877741483901,0.8166122258516099,0.6929538030797947,0.05296313579094727,0,0.05459636024265049,0,0.010965935604293047,0.005132991133924405,1959,0,0,70,32,14,26,0,0,352,1465,1.0720496894409939,0.3590062111801242,0.7130434782608696,1959,1344,476,1246,1086,0.21304347826086956,0.7869565217391304,0,0,0,0,14,16,0,0,126,6,48,65,48,69,70,16,0,0,0,0,0,0,0,0,21,15,0,0,0,0,0,0,0,68,67,34,0,78,34,68,0,0,0,0,0,0,0,0,0,68,0,0,0,65,7,68
37119005815,37,119,005815,"Census Tract 58.15, Mecklenburg County, North Carolina",3747,0.05337603416066186,0.9466239658393382,0.7304510274886576,0.051240992794235385,0,0.14278089137977049,0,0,0.022151054176674675,1583,0,0,44,90,184,96,45,0,320,804,1.0246575342465754,0.23424657534246576,0.7904109589041096,1583,1285,617,2367,1787,0.33680781758957656,0.6631921824104234,0,0,9,0,24,37,0,0,48,64,122,64,34,26,71,82,0,0,0,0,0,0,0,0,28,28,35,0,29,8,8,0,0,8,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,8,0,0
37119005816,37,119,005816,"Census Tract 58.16, Mecklenburg County, North Carolina",4427,0.10142308561102327,0.8985769143889767,0.7034108877343573,0.10526315789473684,0.013779082900384007,0.040659588886379036,0,0,0.03546419697311949,1764,0,0,14,140,115,101,0,0,144,1250,1.0763807285546416,0.35135135135135137,0.7250293772032902,1764,1383,867,2561,1883,0.18704600484261502,0.812953995157385,9,22,26,0,9,0,71,4,39,40,124,28,81,108,75,27,0,0,0,0,0,0,0,0,0,6,0,8,17,11,0,0,0,14,33,49,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0
37119005817,37,119,005817,"Census Tract 58.17, Mecklenburg County, North Carolina",4387,0.056758604969227265,0.9432413950307728,0.7966719854114429,0.03555960793252792,0,0.09801686801914748,0,0,0.012992933667654433,1697,0,8,0,0,0,49,46,23,390,1181,1.0480678605089537,0.30348727615457116,0.7445805843543827,1697,1589,584,2247,1839,0.18998167379352474,0.8100183262064753,0,11,19,28,0,0,10,4,49,102,189,37,95,92,167,75,0,0,0,0,0,0,0,0,0,31,9,19,10,93,0,10,30,0,0,0,15,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005824,37,119,005824,"Census Tract 58.24, Mecklenburg County, North Carolina",4749,0.3352284691514003,0.6647715308485997,0.27479469361970943,0.3061697199410402,0,0.03706043377553169,0,0.0016845651716150768,0.045062118340703304,1682,0,15,4,86,244,46,60,26,222,979,1.0625411454904543,0.38314680710994076,0.6793943383805134,1682,1256,387,1831,1610,0.37438423645320196,0.625615763546798,71,15,132,38,0,78,46,229,146,20,0,0,103,11,15,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,76,87,39,73,128,52,142,93,0,0,0,0,0,0,0,0,0,15,0,0,0,14,109,60
37119005826,37,119,005826,"Census Tract 58.26, Mecklenburg County, North Carolina",3034,0.3256427158866183,0.6743572841133817,0.44594594594594594,0.11272247857613711,0,0.027686222808174028,0,0.012195121951219513,0.07580751483190508,1158,0,0,0,0,7,24,24,0,204,899,1.0427215189873418,0.3338607594936709,0.7088607594936709,1158,1611,406,1219,1074,0.3274745605920444,0.6725254394079556,0,18,8,16,0,20,8,0,50,10,9,19,95,20,42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,40,42,28,15,15,0,0,0,0,0,0,0,0,0,33,10,52,0,28,11,15
37119005827,37,119,005827,"Census Tract 58.27, Mecklenburg County, North Carolina",2622,0.17810831426392068,0.8218916857360793,0.26887871853546913,0.4488939740655988,0,0.02745995423340961,0,0,0.07665903890160183,1255,0,0,60,103,273,217,37,0,292,273,1.597457627118644,0.5635593220338984,1.0338983050847457,1255,1147,347,989,958,0.6431718061674009,0.3568281938325991,14,54,0,10,58,32,12,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,17,17,0,0,0,21,52,18,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005828,37,119,005828,"Census Tract 58.28, Mecklenburg County, North Carolina",3741,0.037957765303394814,0.9620422346966052,0.8663458968190323,0.06843090082865544,0,0.009890403635391606,0,0.006148088746324512,0.011226944667201283,1857,0,0,0,22,105,64,50,11,657,948,1,0.17976031957390146,0.8202396804260985,1857,1313,486,1515,1223,0.18410286382232613,0.8158971361776739,0,0,0,0,0,0,0,88,46,92,106,83,44,30,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005829,37,119,005829,"Census Tract 58.29, Mecklenburg County, North Carolina",1946,0.30472764645426514,0.6952723535457348,0.2512846865364851,0.37050359712230213,0,0.0539568345323741,0,0.005652620760534429,0.013874614594039054,1247,0,0,161,229,442,179,96,3,122,15,1,0.42857142857142855,0.5714285714285714,1247,1153,648,1375,NA,0.8936627282491945,0.10633727175080558,0,20,26,0,67,57,12,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,3,15,38,0,67,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,67
37119005830,37,119,005830,"Census Tract 58.30, Mecklenburg County, North Carolina",3501,0.1331048271922308,0.8668951728077692,0.6335332762067981,0.181662382176521,0,0.01456726649528706,0,0.004570122822050843,0.032562125107112254,1509,0,0,7,0,0,37,117,0,158,1190,1.0314207650273224,0.3360655737704918,0.6953551912568307,1509,1313,418,1213,1089,0.25982081323225364,0.7401791867677464,16,0,8,111,0,19,19,72,80,45,9,26,74,52,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,45,63,14,0,8,8,0,0,0,0,0,0,0,0,0,0,37,63,0,0,0,0
37119005832,37,119,005832,"Census Tract 58.32, Mecklenburg County, North Carolina",3031,0.04981854173540086,0.9501814582645991,0.7657538766083801,0.03992081821181128,0,0.09831738700098977,0,0,0.046189376443418015,1040,0,0,32,113,129,23,20,0,11,712,1,0.18031278748850046,0.8196872125114996,1040,1298,895,2906,2651,0.313373253493014,0.6866267465069861,0,0,10,15,0,0,0,35,31,89,119,80,64,137,122,106,0,0,0,0,0,0,0,0,17,20,0,0,9,9,16,27,12,10,28,9,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005833,37,119,005833,"Census Tract 58.33, Mecklenburg County, North Carolina",5262,0.05264158114785253,0.9473584188521474,0.7941847206385405,0.07544659825161536,0,0.06442417331812998,0,0.005701254275940707,0.007601672367920942,1964,0,26,310,40,72,24,13,7,66,1406,1.022615535889872,0.3687315634218289,0.6538839724680433,1964,2865,509,1895,1500,0.2295839753466872,0.7704160246533128,0,0,9,0,0,0,0,0,172,191,188,23,61,85,55,123,0,0,0,0,0,0,0,0,0,0,0,8,0,14,25,19,0,14,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
37119005834,37,119,005834,"Census Tract 58.34, Mecklenburg County, North Carolina",4510,0.06541019955654102,0.934589800443459,0.7286031042128603,0.12128603104212861,0,0.012638580931263858,0,0,0.07206208425720621,1540,0,0,0,136,73,22,0,10,10,1289,1.053402239448751,0.49440137812230833,0.5590008613264428,1540,1403,546,1687,1406,0.3834095362508165,0.6165904637491836,10,14,64,15,14,0,0,0,157,90,122,47,131,109,68,55,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,22,43,0,6,31,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005835,37,119,005835,"Census Tract 58.35, Mecklenburg County, North Carolina",2610,0.06053639846743295,0.939463601532567,0.8544061302681992,0.0053639846743295016,0.016091954022988506,0.054022988505747126,0,0,0.009578544061302681,958,0,83,0,0,0,0,0,0,0,875,1.0896,0.3472,0.7424,958,1100,540,1656,1557,0.12349726775956284,0.8765027322404372,0,0,0,0,0,0,0,0,94,65,70,47,51,98,107,23,0,0,0,0,0,0,0,8,0,20,0,0,0,0,6,27,24,4,0,7,21,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
37119005836,37,119,005836,"Census Tract 58.36, Mecklenburg County, North Carolina",3604,0.17563817980022198,0.824361820199778,0.6412319644839067,0.11570477247502775,0,0.06021087680355161,0,0,0.007214206437291898,1405,0,163,0,0,0,0,8,0,10,1224,1.3863636363636365,0.5640495867768595,0.8223140495867769,1405,2040,474,1389,1196,0.1204644412191582,0.8795355587808418,0,10,32,0,9,0,14,14,68,68,55,15,53,39,32,44,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,13,11,39,17,19,45,39,57,9,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0
37119005839,37,119,005839,"Census Tract 58.39, Mecklenburg County, North Carolina",2548,0.08869701726844584,0.9113029827315542,0.6766091051805337,0.0565149136577708,0,0.06318681318681318,0,0.04277864992150707,0.07221350078492936,1346,0,0,102,190,391,31,0,11,0,621,1,0.354,0.646,1346,1262,627,1963,1793,0.5413595413595413,0.45864045864045866,0,0,0,0,0,0,0,0,63,33,0,18,75,58,62,34,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0
37119005840,37,119,005840,"Census Tract 58.40, Mecklenburg County, North Carolina",2020,0.07376237623762376,0.9262376237623763,0.6955445544554455,0.13910891089108912,0,0.06782178217821783,0,0,0.023762376237623763,866,0,0,52,65,35,40,40,8,87,539,1,0.27429805615550756,0.7257019438444925,866,1685,489,2084,1963,0.34595959595959597,0.6540404040404041,0,0,0,4,0,19,26,2,22,58,92,29,78,49,34,18,0,0,0,0,0,0,0,0,0,0,13,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005843,37,119,005843,"Census Tract 58.43, Mecklenburg County, North Carolina",3130,0.14792332268370606,0.8520766773162939,0.4776357827476038,0.15271565495207667,0,0.16741214057507986,0,0.0044728434504792336,0.04984025559105431,1212,0,0,0,0,0,16,11,32,284,869,1.0261958997722096,0.29157175398633256,0.734624145785877,1212,1862,603,2031,1839,0.25149700598802394,0.7485029940119761,13,0,66,6,0,45,40,7,41,48,57,45,9,39,45,44,0,0,0,0,0,0,0,0,72,36,38,11,33,5,0,8,54,0,26,11,0,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7
37119005845,37,119,005845,"Census Tract 58.45, Mecklenburg County, North Carolina",6168,0.047665369649805445,0.9523346303501945,0.3537613488975357,0.0963035019455253,0,0.33608949416342415,0,0,0.16618028534370946,2043,0,0,42,269,70,10,91,12,435,1114,1,0.43389970990468296,0.566100290095317,2043,1745,583,2165,2061,0.37743384922616074,0.6225661507738393,0,65,0,0,128,0,0,0,35,78,51,56,59,30,17,36,0,0,0,0,0,0,0,0,72,169,138,7,9,210,123,64,20,0,33,20,0,26,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37119005846,37,119,005846,"Census Tract 58.46, Mecklenburg County, North Carolina",3697,0.0586962401947525,0.9413037598052475,0.7562888828780092,0.0586962401947525,0,0.07952393832837436,0,0.007573708412226129,0.039220989991885315,1283,0,9,0,0,0,0,0,0,77,1197,1,0.14625550660792952,0.8537444933920705,1283,NA,971,2817,2566,0.0023847376788553257,0.9976152623211447,14,13,38,21,0,0,11,0,55,22,140,191,21,73,100,125,0,0,0,0,0,0,0,0,0,25,38,0,28,0,20,0,0,0,9,0,0,42,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
37119005847,37,119,005847,"Census Tract 58.47, Mecklenburg County, North Carolina",5248,0.03239329268292683,0.9676067073170732,0.6608231707317073,0.0741234756097561,0,0.1955030487804878,0,0.009717987804878049,0.027439024390243903,1972,0,0,50,0,115,108,32,0,376,1291,1.0045180722891567,0.3305722891566265,0.6739457831325302,1972,1712,799,2413,2141,0.22875131164742918,0.7712486883525709,0,0,0,7,93,0,0,0,108,140,124,110,31,88,62,66,0,0,0,0,0,0,0,0,43,54,26,6,26,174,32,10,0,0,0,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
37119005848,37,119,005848,"Census Tract 58.48, Mecklenburg County, North Carolina",4918,0.06872712484749899,0.931272875152501,0.8015453436356242,0.02277348515656771,0,0.08357055713704759,0,0,0.02338348922326149,1626,0,0,0,0,0,13,0,0,44,1569,1.0362095531587057,0.19722650231124808,0.8389830508474576,1626,NA,745,2350,2073,0.021808851828094934,0.9781911481719051,0,0,0,0,0,22,0,0,50,157,150,74,61,179,132,168,0,0,0,0,0,0,0,0,0,0,70,28,0,11,19,31,0,20,26,22,21,0,7,26,0,0,0,0,0,0,0,0,0,6,18,22,6,0,7,18
37119005849,37,119,005849,"Census Tract 58.49, Mecklenburg County, North Carolina",3184,0.0467964824120603,0.9532035175879398,0.6824748743718593,0.14415829145728642,0,0.10646984924623115,0,0,0.020100502512562814,1217,0,0,110,0,0,0,20,0,31,1056,1,0.2210242587601078,0.7789757412398922,1217,1946,650,1932,1751,0.11585866885784717,0.8841413311421529,0,13,0,71,0,0,0,0,75,51,44,29,49,110,59,26,0,0,0,0,0,0,0,0,15,24,145,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005850,37,119,005850,"Census Tract 58.50, Mecklenburg County, North Carolina",2246,0.09216384683882457,0.9078361531611754,0.6776491540516474,0.0365093499554764,0,0.1585040071237756,0,0,0.035173642030276044,1040,0,0,287,273,0,0,0,0,15,465,1,0.2796208530805687,0.7203791469194313,1040,1714,1031,3107,2895,0.5479041916167665,0.45209580838323354,0,0,0,0,0,0,0,0,15,14,15,21,15,0,76,85,0,0,0,0,0,0,0,0,75,0,9,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005851,37,119,005851,"Census Tract 58.51, Mecklenburg County, North Carolina",4891,0.1269679002249029,0.8730320997750971,0.5319975465140053,0.18830505009200574,0,0.09977509711715396,0,0,0.05295440605193212,1590,0,10,17,0,0,0,0,0,179,1384,1,0.26688102893890675,0.7331189710610932,1590,1773,536,1888,1601,0.16037735849056603,0.839622641509434,0,0,0,89,0,0,9,33,212,92,24,31,100,36,69,11,0,0,0,0,0,0,0,0,0,74,0,0,0,0,80,0,0,20,19,51,0,0,84,39,0,0,0,0,0,0,0,0,0,0,0,43,0,0,66,0
37119005852,37,119,005852,"Census Tract 58.52, Mecklenburg County, North Carolina",2193,0.025079799361605107,0.9749202006383949,0.8294573643410853,0.09712722298221614,0.006839945280437756,0,0,0,0.04149566803465572,1278,0,0,0,76,480,146,57,0,63,456,1,0.3076923076923077,0.6923076923076923,1278,1182,556,2027,1889,0.6246913580246913,0.37530864197530867,0,0,0,0,0,47,0,0,18,58,12,18,11,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37119005853,37,119,005853,"Census Tract 58.53, Mecklenburg County, North Carolina",2288,0.34265734265734266,0.6573426573426573,0.47115384615384615,0.1520979020979021,0,0.018793706293706292,0,0,0.015297202797202798,1311,0,0,0,278,440,110,36,25,290,132,1,0.7789855072463768,0.2210144927536232,1311,1248,471,1188,599,0.7458223394898856,0.2541776605101143,0,0,0,0,0,0,24,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,196,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,0
37119005854,37,119,005854,"Census Tract 58.54, Mecklenburg County, North Carolina",2680,0.16343283582089552,0.8365671641791045,0.2421641791044776,0.09738805970149254,0,0.22276119402985076,0,0,0.27425373134328357,1236,0,0,300,69,170,235,0,0,0,462,1,0.4369747899159664,0.5630252100840336,1236,1550,NA,2136,2104,0.7297734627831716,0.2702265372168285,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0
