ncessch,school_name,lea_name,school_level,school_type,enrollment,teachers_fte,school_id,street_location,city_location,fips,tract,county_fips_geo,place_fips,free_or_reduced_price_lunch,meps_poverty_pct,meps_poverty_se,meps_poverty_ptl,meps_mod_poverty_pct,meps_mod_poverty_ptl,read_test_pct_prof_midpt,math_test_pct_prof_midpt,salaries_teachers,student_teacher_ratio,percent_frl_eligible,white,black,hispanic,asian,american_indian_or_alaska_native,native_hawaiian_or_other_pacific_islander,two_or_more_races,unknown,share_white,share_black,share_hisp,share_asian,tractce,geoid.x,name.x,namelsad,intptlat,intptlon,scl_pct_nonwhite,geoid.y,state,county,name.y,total_people,percent_hispanic,percent_nonhisp,percent_white_nonhisp,percent_black_nonhisp,percent_aian_nonhisp,percent_asian_nonhisp,percent_nhpi_nonhisp,percent_other_nonhisp,percent_two_or_more_nonhisp,total_units_in_structure,boat_rv_van,mobile_home,x50_plus_units,x20_to_49_units,x10_to_19_units,x5_to_9_units,x3_or_4_units,x2_units,x1_unit_attached_home,x1_unit_detached_home,percent_kids_under18,percent_kids_under6,percent_kids_6to17,housing_units,median_gross_rent,median_owner_cost_no_mortgage,median_owner_cost_mortgage,median_owner_cost,percent_renter_occupied,percent_owner_occupied,black_female_under5,black_female_5to9,black_female_10to14,black_female_15to17,black_male_under5,black_male_5to9,black_male_10to14,black_male_15to17,white_male_under5,white_male_5to9,white_male_10to14,white_male_15to17,white_female_under5,white_female_5to9,white_female_10to14,white_female_15to17,native_male_under5,native_male_5to9,native_male_10to14,native_male_15to17,native_female_under5,native_female_5to9,native_female_10to14,native_female_15to17,asian_male_under5,asian_male_5to9,asian_male_10to14,asian_male_15to17,asian_female_under5,asian_female_5to9,asian_female_10to14,asian_female_15to17,hisp_male_under5,hisp_male_5to9,hisp_male_10to14,hisp_male_15to17,hisp_female_under5,hisp_female_5to9,hisp_female_10to14,hisp_female15to17,nhpi_male_under5,nhpi_male_5to9,nhpi_male_10to14,nhpi_male_15to17,nhpi_female_under5,nhpi_female_5to9,nhpi_female_10to14,nhpi_female_15to17,other_male_under5,other_male_5to9,other_male_10to14,other_male_15to17,other_female_under5,other_female_5to9,other_female_10to14,other_female_15to17,tract_pct_nonwhite,test_sfh_pct,school_age_kids_in_tract,elementary,middle,high,statefp20,countyfp20,tractce20,total_students,grade_cluster_elementary,grade_cluster_middle,grade_cluster_high,market_share_total,market_share_elementary,market_share_middle,market_share_high,replaced_by_county_ms_elementary,replaced_by_county_ms_middle,replaced_by_county_ms_high
370297001201,Billingsville Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,320,26,3701201,124 Skyland Ave,Charlotte,North Carolina,2300,37119,12000,139,26.5,1.297779,83,26.4,81,NA,NA,1083860,12.3,0.434375,113,141,45,8,1,0,12,0,0.353125,0.440625,0.140625,0.025,002300,37119002300,23,Census Tract 23,+35.1957076,-080.8025508,64.7,37119002300,37,119,"Census Tract 23, Mecklenburg County, North Carolina",3197,0.04973412574288395,0.950265874257116,0.02283390678761339,0.8995933687832343,0,0.0034407256803253,0,0,0.02439787300594307,1261,0,10,64,62,152,439,53,90,11,380,1.016832440703902,0.5210405508798776,0.4957918898240245,1261,908,282,930,647,0.795751633986928,0.2042483660130719,312,200,62,72,197,188,170,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,11,0,0,30,0,11,11,0,0,0,0,0,0,0,0,12,11,0,0,0,0,11,11,97.7,30,1401,402,243,224,37,119,002300,624,278,149,197,0.19518298404754456,0.6915422885572139,0.6131687242798354,0.8794642857142857,0,0,0
370297002397,Blythe Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,856,53,3702397,12202 Hambright Rd,Huntersville,North Carolina,6302,37119,33120,252,15.1,1.005728,45,15,49,45,39,3207553,16.2,0.29439252336448596,100,461,221,39,1,1,33,0,0.11682242990654206,0.5385514018691588,0.25817757009345793,0.0455607476635514,006306,37119006306,63.06,Census Tract 63.06,+35.3920017,-080.8391093,88.3,37119006306,37,119,"Census Tract 63.06, Mecklenburg County, North Carolina",1399,0.01644031451036454,0.9835596854896356,0.7648320228734811,0.14581844174410294,0,0.07290922087205147,0,0,0,493,0,10,0,0,0,0,0,0,0,483,1,0.2981651376146789,0.7018348623853211,493,NA,567,1605,1522,0.06567796610169492,0.934322033898305,0,0,0,0,0,70,0,0,37,28,0,17,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,98,235,98,55,28,37,119,006306,182,97,34,51,0.13009292351679771,0.9897959183673468,0.6181818181818182,0.5956669683734754,0,0,1
370297001198,Briarwood Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,679,41,3701198,1001 Wilann Dr,Charlotte,North Carolina,1509,37119,12000,676,32.8,0.999048,98,32.7,92,22,28,2283556,16.6,0.9955817378497791,24,192,384,68,0,0,11,0,0.035346097201767304,0.28276877761413843,0.5655375552282769,0.10014727540500737,001509,37119001509,15.09,Census Tract 15.09,+35.2570310,-080.7594509,96.5,37119001509,37,119,"Census Tract 15.09, Mecklenburg County, North Carolina",3765,0.21593625498007968,0.7840637450199203,0.0345285524568393,0.6820717131474103,0,0.05179282868525897,0,0,0.01567065073041168,1172,0,57,18,0,0,104,0,106,58,829,1.3197879858657244,0.28091872791519434,1.03886925795053,1172,1100,437,1044,969,0.3333333333333333,0.6666666666666666,0,54,236,107,13,245,252,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,34,0,0,0,18,36,73,7,49,70,162,30,0,0,0,0,0,0,0,0,0,0,0,1,29,35,102,7,96.5,71,1581,383,688,260,37,119,001509,405,187,90,128,0.10756972111553784,0.4882506527415144,0.1308139534883721,0.49230769230769234,0,0,0
370297001253,Bruns Avenue Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,308,26,3701253,501 S. Bruns Ave,Charlotte,North Carolina,4100,37119,12000,305,33.5,0.99025,99,33.4,93,7.5,7.5,2421648,11.8,0.9902597402597403,8,217,71,6,0,0,6,0,0.025974025974025976,0.7045454545454546,0.2305194805194805,0.01948051948051948,004102,37119004102,41.02,Census Tract 41.02,+35.2352280,-080.8658662,97.4,37119004102,37,119,"Census Tract 41.02, Mecklenburg County, North Carolina",2872,0.10376044568245124,0.8962395543175488,0.3906685236768802,0.3708217270194986,0,0.06963788300835655,0,0,0.06511142061281337,1571,0,0,92,165,220,48,97,92,289,568,1,0.380952380952381,0.6190476190476191,1571,1466,427,2150,2033,0.5542607428987618,0.4457392571012382,0,0,0,0,40,7,0,72,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,20,48,0,0,0,0,0,83,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9,36,448,160,48,72,37,119,004102,114,59,26,29,0.03969359331476323,0.36875,0.5416666666666666,0.4027777777777778,0,0,0
370297002324,Butler High School,Charlotte-Mecklenburg Schools,High,Regular school,1965,104,3702324,1810 Matthews-Mint Hill Rd,Matthews,North Carolina,5712,37119,41960,416,11,0.472484,31,10.9,36,63,73,6062834,18.9,0.21170483460559797,626,555,580,136,4,3,61,0,0.31857506361323157,0.2824427480916031,0.2951653944020356,0.06921119592875317,005712,37119005712,57.12,Census Tract 57.12,+35.1217522,-080.6783375,68.1,37119005712,37,119,"Census Tract 57.12, Mecklenburg County, North Carolina",3616,0.05060840707964602,0.949391592920354,0.8299225663716814,0.04065265486725664,0,0.01548672566371681,0,0,0.06332964601769911,1238,0,0,0,19,0,10,0,9,0,1200,1.1164179104477612,0.42388059701492536,0.6925373134328359,1238,1453,511,1444,1272,0.098546042003231,0.901453957996769,0,0,0,0,0,0,0,0,119,76,87,65,107,81,30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,54,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,17,97,749,186,192,213,37,119,005712,455,184,95,176,0.1258296460176991,0.989247311827957,0.4947916666666667,0.8262910798122066,0,0,0
370297001200,Carmel Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1159,67,3701200,5001 Camilla Dr,Charlotte,North Carolina,3007,37119,12000,238,3.1,1.320393,9,3,9,48,47,2824489,17.3,0.20534943917169973,563,182,370,31,2,0,11,0,0.4857635893011217,0.15703192407247626,0.31924072476272647,0.026747195858498704,003020,37119003020,30.20,Census Tract 30.20,+35.1149709,-080.8116744,51.4,37119003020,37,119,"Census Tract 30.20, Mecklenburg County, North Carolina",4289,0.01608766612263931,0.9839123338773608,0.9433434366985312,0.01981813942643973,0,0.01608766612263931,0,0,0.00466309162975052,1625,0,0,0,57,0,0,0,16,92,1460,1,0.21802575107296135,0.7819742489270386,1625,NA,944,3391,2540,0.04121750158528852,0.9587824984147116,0,0,0,28,0,0,0,0,53,245,108,150,118,101,252,59,0,0,0,0,0,0,0,0,0,0,13,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,90,1155,360,373,310,37,119,003020,352,169,87,96,0.08207041268360923,0.4694444444444445,0.23324396782841825,0.3096774193548387,0,0,0
370297003000,Cato Middle College High School,Charlotte-Mecklenburg Schools,High,Regular school,166,4,3703000,8120 Grier Rd   Suite 171-B,Charlotte,North Carolina,5616,37119,12000,31,11.2,0.645146,32,11.1,37,Suppressed data,90,218367,41.5,0.18674698795180722,29,85,31,13,1,0,7,0,0.1746987951807229,0.5120481927710844,0.18674698795180722,0.0783132530120482,005616,37119005616,56.16,Census Tract 56.16,+35.2642786,-080.7079907,82.5,37119005616,37,119,"Census Tract 56.16, Mecklenburg County, North Carolina",2452,0.11786296900489396,0.882137030995106,0.28711256117455136,0.550978792822186,0,0.01549755301794453,0,0,0.02854812398042414,793,0,80,0,0,0,0,0,0,105,608,1.02365308804205,0.354796320630749,0.668856767411301,793,1744,351,1122,965,0.3873626373626374,0.6126373626373627,223,19,162,28,0,57,138,5,0,21,23,7,0,5,22,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,29,25,0,35,0,3,0,0,0,0,0,0,0,0,0,8,5,25,0,28,0,3,0,71.3,77,893,131,379,79,37,119,005616,331,137,86,108,0.13499184339314846,0.6925395620184098,0.22691292875989447,0.5956669683734754,1,0,1
370297002782,Chantilly Montessori,Charlotte-Mecklenburg Schools,Primary,Regular school,302,19,3702782,701 Briar Creek Rd,Charlotte,North Carolina,1801,37119,12000,18,8.2,1.075015,22,8.1,27,72,62,1042008,15.9,0.059602649006622516,199,47,30,11,0,0,15,0,0.6589403973509934,0.15562913907284767,0.09933774834437085,0.03642384105960265,001801,37119001801,18.01,Census Tract 18.01,+35.2038367,-080.7961149,34.1,37119001801,37,119,"Census Tract 18.01, Mecklenburg County, North Carolina",1316,0.0364741641337386,0.9635258358662614,0.601063829787234,0.35030395136778114,0,0.0121580547112462,0,0,0,766,0,13,79,6,25,63,97,23,87,373,1,0.4170616113744075,0.5829383886255924,766,1012,477,1426,1344,0.7339699863574352,0.2660300136425648,22,22,11,7,41,20,0,8,0,24,38,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9,49,219,76,49,21,37,119,001801,155,81,35,39,0.11778115501519756,0.6925395620184098,0.7142857142857143,0.5956669683734754,1,0,1
370297003315,Char Eng Early College-UNCC,Charlotte-Mecklenburg Schools,High,Regular school,299,14,3703315,9000 Robert Snyder Rd,Charlotte,North Carolina,5604,37119,12000,55,12.7,1.0137,37,12.6,41,87,95,782971,21.4,0.18394648829431437,80,98,78,31,0,0,12,0,0.26755852842809363,0.3277591973244147,0.2608695652173913,0.10367892976588629,005604,37119005604,56.04,Census Tract 56.04,+35.3040262,-080.7390968,73.2,37119005604,37,119,"Census Tract 56.04, Mecklenburg County, North Carolina",5684,0.03976073187895848,0.9602392681210415,0.5475017593244195,0.2827234342012667,0,0.07318789584799437,7.037297677691766e-4,0.00738916256157635,0.04873328641801548,1128,0,7,80,180,319,130,20,30,75,287,1,0.45,0.55,1128,826,396,1333,1308,0.7868852459016393,0.21311475409836064,0,0,0,0,11,7,7,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,25,38,7,15,1331,37,119,005604,206,89,59,58,0.03624208304011259,0.6925395620184098,0.46119611095851776,0.04357625845229151,1,1,0
370297003405,Char-Meck Virtual High School,Charlotte-Mecklenburg Schools,High,Regular school,795,17,3703405,1900 Newcastle St,Charlotte,North Carolina,4800,37119,12000,273,NA,NA,NA,NA,NA,74.5,69.5,271051,46.8,0.3433962264150943,145,428,159,31,2,0,30,0,0.18238993710691823,0.5383647798742138,0.2,0.0389937106918239,004800,37119004800,48,Census Tract 48,+35.2574751,-080.8492145,81.8,37119004800,37,119,"Census Tract 48, Mecklenburg County, North Carolina",3108,0.0814028314028314,0.9185971685971686,0.037001287001287,0.8780566280566281,0,0,0,0,0.00353925353925353,1741,0,17,25,10,22,135,26,164,37,1305,1,0.4368932038834951,0.5631067961165048,1741,926,315,783,599,0.6155810983397191,0.384418901660281,1,83,9,11,29,87,55,31,21,0,6,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,0,0,0,0,0,0,0,0,58,29,0,0,23,0,7,0,96.3,75,589,205,77,71,37,119,004800,478,207,112,159,0.1537966537966538,0.6925395620184098,0.46119611095851776,0.5956669683734754,1,1,1
370297001194,Charles H. Parker Academic Center,Charlotte-Mecklenburg Schools,Primary,Regular school,473,37,3701194,1546 Walton Rd,Charlotte,North Carolina,3902,37119,12000,470,34,1.081781,99,33.9,94,53,51,2082751,12.8,0.9936575052854123,39,213,64,147,0,1,9,0,0.0824524312896406,0.4503171247357294,0.13530655391120508,0.3107822410147992,003902,37119003902,39.02,Census Tract 39.02,+35.2099188,-080.8999300,91.8,37119003902,37,119,"Census Tract 39.02, Mecklenburg County, North Carolina",4925,0.08406091370558376,0.9159390862944162,0.03350253807106599,0.8162436548223351,0,0.01725888324873096,0,0,0.04893401015228426,2096,0,55,70,103,95,168,258,50,237,1060,1.1144238517324738,0.3295729250604351,0.7848509266720387,2096,945,456,922,738,0.6604060913705584,0.3395939086294416,145,144,152,32,103,106,199,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,22,0,27,24,0,0,0,0,0,0,0,0,0,0,0,0,22,0,27,24,0,96.6,51,1323,333,375,398,37,119,003902,840,384,210,246,0.17055837563451776,0.6925395620184098,0.56,0.6180904522613065,1,0,0
370297003467,Charlotte East Language Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,743,58,3703467,6108 Wilora Lake Rd,Charlotte,North Carolina,1607,37119,12000,736,34.5,1.075412,100,34.4,94,21,20,NA,12.8,0.990578734858681,35,170,481,46,3,0,8,0,0.047106325706594884,0.2288021534320323,0.6473755047106325,0.06191117092866756,001607,37119001607,16.07,Census Tract 16.07,+35.2093483,-080.7462235,95.3,37119001607,37,119,"Census Tract 16.07, Mecklenburg County, North Carolina",2803,0.3235818765608277,0.6764181234391723,0.17017481270067786,0.4958972529432751,0.00463788797716732,0.00570816981805208,0,0,0,1181,0,0,135,69,380,258,19,10,0,310,1.0566037735849056,0.5058962264150944,0.5507075471698113,1181,1136,745,1228,1152,0.782967032967033,0.21703296703296704,80,36,13,0,111,40,115,0,16,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,91,67,46,26,10,64,30,0,0,0,0,0,0,0,0,144,90,20,37,26,9,63,29,83,26,1326,177,259,112,37,119,001607,483,237,124,122,0.17231537638244737,0.6925395620184098,0.4787644787644787,0.5956669683734754,1,0,1
370297003418,Charlotte Teacher Early College,Charlotte-Mecklenburg Schools,High,Regular school,206,5,3703418,9000 Robert D. Snyder Rd,Charlotte,North Carolina,5604,37119,12000,55,12.3,0.539998,36,12.2,40,74.5,95,153569,41.2,0.2669902912621359,28,107,49,17,0,0,5,0,0.13592233009708737,0.5194174757281553,0.23786407766990292,0.0825242718446602,005604,37119005604,56.04,Census Tract 56.04,+35.3040262,-080.7390968,86.4,37119005604,37,119,"Census Tract 56.04, Mecklenburg County, North Carolina",5684,0.03976073187895848,0.9602392681210415,0.5475017593244195,0.2827234342012667,0,0.07318789584799437,7.037297677691766e-4,0.00738916256157635,0.04873328641801548,1128,0,7,80,180,319,130,20,30,75,287,1,0.45,0.55,1128,826,396,1333,1308,0.7868852459016393,0.21311475409836064,0,0,0,0,11,7,7,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,25,38,7,15,1331,37,119,005604,206,89,59,58,0.03624208304011259,0.6925395620184098,0.46119611095851776,0.04357625845229151,1,1,0
370297002169,Charlotte-Mecklenburg Academy,Charlotte-Mecklenburg Schools,Other,Special education school,74,22,3702169,5833 Millhaven Lane,Charlotte,North Carolina,5401,37119,12000,71,21.2,1.607884,67,21.1,67,5,5,433997,3.4,0.9594594594594594,16,48,8,1,0,0,1,0,0.21621621621621623,0.6486486486486487,0.10810810810810811,0.013513513513513514,005405,37119005405,54.05,Census Tract 54.05,+35.2911864,-080.8412338,78.4,37119005405,37,119,"Census Tract 54.05, Mecklenburg County, North Carolina",2844,0.17616033755274263,0.8238396624472574,0.05344585091420534,0.6163853727144867,0,0.00949367088607595,0,0,0.14451476793248946,1329,0,12,0,0,208,31,0,0,76,1002,1.0865006553079948,0.15727391874180863,0.9292267365661862,1329,1252,254,1014,967,0.35559410234171723,0.6444058976582827,0,29,282,0,0,179,27,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,94.7,75,658,277,487,118,37,119,005405,601,270,159,172,0.21132208157524612,0.9747292418772564,0.3264887063655031,0.5956669683734754,0,0,1
370297003611,Charlotte-Mecklenburg Virtual Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,864,35,3703611,1900 Newcastle St,Charlotte,North Carolina,3806,37119,12000,280,NA,NA,NA,NA,NA,NA,NA,NA,24.7,0.32407407407407407,82,444,152,147,4,3,32,0,0.09490740740740741,0.5138888888888888,0.17592592592592593,0.1701388888888889,003810,37119003810,38.10,Census Tract 38.10,+35.1506787,-080.9060583,90.5,37119003810,37,119,"Census Tract 38.10, Mecklenburg County, North Carolina",4731,0.41407736207989854,0.5859226379201015,0.1067427605157472,0.29169308814204187,0,0.1874867892623124,0,0,0,1725,0,0,36,367,284,183,0,0,63,792,1.479746835443038,0.4759493670886076,1.0037974683544304,1725,1264,512,951,811,0.683944374209861,0.31605562579013907,0,79,23,0,0,171,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,0,0,94,0,0,0,0,97,236,0,190,94,0,111,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,89.3,46,1360,474,390,253,37,119,003810,674,350,150,174,0.14246459522299726,0.7383966244725738,0.38461538461538464,0.6877470355731226,0,0,0
370297003612,Charlotte-Mecklenburg Virtual Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,946,19,3703612,1900 Newcastle St,Charlotte,North Carolina,3806,37119,12000,388,NA,NA,NA,NA,NA,NA,NA,NA,49.8,0.41014799154334036,95,535,201,74,3,3,35,0,0.10042283298097252,0.5655391120507399,0.2124735729386892,0.07822410147991543,003810,37119003810,38.10,Census Tract 38.10,+35.1506787,-080.9060583,90,37119003810,37,119,"Census Tract 38.10, Mecklenburg County, North Carolina",4731,0.41407736207989854,0.5859226379201015,0.1067427605157472,0.29169308814204187,0,0.1874867892623124,0,0,0,1725,0,0,36,367,284,183,0,0,63,792,1.479746835443038,0.4759493670886076,1.0037974683544304,1725,1264,512,951,811,0.683944374209861,0.31605562579013907,0,79,23,0,0,171,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,33,0,0,94,0,0,0,0,97,236,0,190,94,0,111,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,89.3,46,1360,474,390,253,37,119,003810,674,350,150,174,0.14246459522299726,0.7383966244725738,0.38461538461538464,0.6877470355731226,0,0,0
370297001202,Clear Creek Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,462,28,3701202,13501 Albemarle Rd,Charlotte,North Carolina,5621,37119,NA,152,16.3,0.574342,49,16.2,53,36,33,1745856,16.5,0.329004329004329,109,176,147,10,2,0,18,0,0.23593073593073594,0.38095238095238093,0.3181818181818182,0.021645021645021644,005621,37119005621,56.21,Census Tract 56.21,+35.2438080,-080.6364391,76.4,37119005621,37,119,"Census Tract 56.21, Mecklenburg County, North Carolina",6044,0.11499007279947054,0.8850099272005294,0.48924553275976174,0.3191594970218398,0.0014890800794176,0.04070152217074785,0,0.00711449371277299,0.02729980145598941,2472,0,0,0,146,28,29,0,0,0,2269,1.0285547785547786,0.506993006993007,0.5215617715617715,2472,1537,684,1445,1148,0.2149779735682819,0.785022026431718,69,20,89,147,97,0,72,34,169,17,73,0,370,214,29,91,0,0,0,0,0,0,0,0,10,0,23,0,11,25,0,0,45,0,15,0,0,15,37,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,37,0,51.1,92,1766,299,361,352,37,119,005621,518,244,112,162,0.085704831237591,0.8160535117056856,0.31024930747922436,0.4602272727272727,0,0,0
370297001203,Cochrane Collegiate Academy,Charlotte-Mecklenburg Schools,High,Regular school,890,55,3701203,6200 Starhaven Dr,Charlotte,North Carolina,1507,37119,12000,887,34,1.134078,99,33.9,94,21,13,2659704,16.2,0.996629213483146,23,243,573,43,1,3,4,0,0.025842696629213482,0.27303370786516856,0.6438202247191012,0.048314606741573035,001507,37119001507,15.07,Census Tract 15.07,+35.2507947,-080.7397811,97.4,37119001507,37,119,"Census Tract 15.07, Mecklenburg County, North Carolina",5298,0.4794261985654964,0.5205738014345036,0.06115515288788221,0.4514911287278218,0,0,0,0.00755001887504718,3.7750094375235937e-4,1503,0,0,31,62,262,456,199,0,26,467,1.0511330621731552,0.3747821034282394,0.6763509587449158,1503,1046,339,998,981,0.7883672039243167,0.21163279607568325,0,11,166,82,67,92,96,0,0,0,0,0,59,21,6,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,169,180,174,174,206,173,151,35,0,0,0,0,0,0,0,0,147,47,49,97,102,145,116,2,93.9,31,2599,477,593,428,37,119,001507,966,458,235,273,0.1823329558323896,0.960167714884696,0.3962900505902192,0.6378504672897196,0,0,0
370297001204,Collinswood Language Academy,Charlotte-Mecklenburg Schools,Primary,Regular school,789,50,3701204,5621 Flagstaff Drive,Charlotte,North Carolina,3102,37119,12000,108,17.2,0.709162,52,17.1,56,54,41,2443035,15.8,0.13688212927756654,188,101,473,7,0,0,20,0,0.23827629911280102,0.12801013941698353,0.5994930291508238,0.008871989860583017,003102,37119003102,31.02,Census Tract 31.02,+35.1556977,-080.8589655,76.2,37119003102,37,119,"Census Tract 31.02, Mecklenburg County, North Carolina",4095,0.2192918192918193,0.7807081807081807,0.6024420024420024,0.1094017094017094,0.03174603174603174,0.01025641025641025,0,0,0.02686202686202686,2277,0,0,338,285,169,37,102,72,181,1093,1.1079136690647482,0.6882494004796164,0.4196642685851319,2277,1184,546,1688,1488,0.565416285452882,0.434583714547118,0,0,0,0,0,55,0,0,66,0,14,0,62,0,26,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,19,0,0,98,13,31,0,0,0,0,0,0,0,0,0,36,0,0,0,36,0,0,0,39.8,48,604,117,71,124,37,119,003102,495,258,113,124,0.12087912087912088,0.6925395620184098,0.46119611095851776,1,1,1,0
370297002783,Community House Middle,Charlotte-Mecklenburg Schools,Middle,Regular school,1498,84,3702783,9500 Community House Rd,Charlotte,North Carolina,5843,37119,12000,95,1.4,0.789175,6,1.3,4,77,76,4617109,17.8,0.06341789052069426,596,182,184,501,1,3,31,0,0.3978638184245661,0.12149532710280374,0.12283044058744993,0.33444592790387184,005843,37119005843,58.43,Census Tract 58.43,+35.0385569,-080.8214818,60.2,37119005843,37,119,"Census Tract 58.43, Mecklenburg County, North Carolina",3130,0.14792332268370606,0.8520766773162939,0.4776357827476038,0.15271565495207667,0,0.16741214057507986,0,0.00447284345047923,0.04984025559105431,1212,0,0,0,0,0,16,11,32,284,869,1.0261958997722096,0.29157175398633256,0.734624145785877,1212,1862,603,2031,1839,0.25149700598802394,0.7485029940119761,13,0,66,6,0,45,40,7,41,48,57,45,9,39,45,44,0,0,0,0,0,0,0,0,72,36,38,11,33,5,0,8,54,0,26,11,0,0,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,52.2,72,881,176,336,244,37,119,005843,550,203,119,228,0.1757188498402556,0.6925395620184098,0.3541666666666667,0.9344262295081968,1,0,0
370297001205,Cornelius Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,554,37,3701205,21126 Catawba Ave,Cornelius,North Carolina,6406,37119,14700,102,9.5,0.468447,26,9.3,31,55,60,1674380,15,0.18411552346570398,350,77,84,24,0,0,19,0,0.631768953068592,0.13898916967509026,0.15162454873646208,0.04332129963898917,006411,37119006411,64.11,Census Tract 64.11,+35.4724518,-080.8711713,36.8,37119006411,37,119,"Census Tract 64.11, Mecklenburg County, North Carolina",3011,0.31883095317170373,0.6811690468282963,0.5599468615078047,0.10627698439056792,0,0.00531384921952839,0,0,0.00963135171039521,1226,0,98,10,29,16,25,125,0,25,898,1.198300283286119,0.17988668555240794,1.018413597733711,1226,1146,486,1393,896,0.30809399477806787,0.6919060052219321,0,0,36,0,28,33,0,29,0,37,25,67,37,53,0,56,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,46,138,0,0,30,174,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,73,925,228,373,286,37,119,006411,444,177,122,145,0.147459315841913,0.7763157894736842,0.32707774798927614,0.506993006993007,0,0,0
370297001206,Cotswold Elementary,Charlotte-Mecklenburg Schools,Primary,Regular school,391,27,3701206,300 Greenwich Rd,Charlotte,North Carolina,2200,37119,12000,170,24.5,1.789088,78,24.4,76,39,39,2448620,14.5,0.43478260869565216,130,171,53,20,0,0,17,0,0.33248081841432225,0.4373401534526854,0.13554987212276215,0.05115089514066496,002201,37119002201,22.01,Census Tract 22.01,+35.1842483,-080.7991538,66.8,37119002201,37,119,"Census Tract 22.01, Mecklenburg County, North Carolina",2678,0.10231516056758776,0.8976848394324123,0.7834204630321135,0.07356235997012696,0,0.02949962658700522,0,0.01120238984316654,0,1159,0,0,0,267,30,77,57,36,63,629,1,0.40612516644474034,0.5938748335552596,1159,1207,703,2718,2515,0.4273664479850046,0.5726335520149953,0,13,0,0,0,0,0,0,61,45,218,17,45,69,66,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21.7,54,763,178,284,126,37,119,002201,370,142,84,144,0.13816280806572068,0.797752808988764,0.29577464788732394,0.5956669683734754,0,0,1
